antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"{'fresh vegetables', 'chips pretzels', 'packaged vegetables fruits'}",['fresh fruits'],0.048105,0.555995,0.040325,0.8382704500571666,1.5076942239717381,0.013578860524999996,2.745354823264781,0.35375281610659437
"{'fresh vegetables', 'fresh fruits', 'packaged vegetables fruits'}",['chips pretzels'],0.18658,0.169435,0.040325,0.2161271304534248,1.2755754740958172,0.008711817699999999,1.0595659478308435,0.2655947930380453
"{'chips pretzels', 'fresh fruits', 'packaged vegetables fruits'}",['fresh vegetables'],0.057595,0.44436,0.040325,0.7001475822554041,1.575631430046368,0.0147320858,1.8530449218297624,0.3876611518524746
"{'fresh vegetables', 'chips pretzels'}","['fresh fruits', 'packaged vegetables fruits']",0.082245,0.26987,0.040325,0.49030336190649887,1.8168131393133689,0.01812954185,1.4324795288645038,0.48987547083942407
"{'chips pretzels', 'fresh fruits'}","['fresh vegetables', 'packaged vegetables fruits']",0.1063,0.234555,0.040325,0.3793508936970837,1.6173217100342507,0.015391803499999995,1.2332975142099278,0.4270939075422286
"{'chips pretzels', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables']",0.073545,0.31756,0.040325,0.5483037596029642,1.7266146857380154,0.016970049799999998,1.5108383443708608,0.4542389917706663
{'chips pretzels'},"['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.169435,0.18658,0.040325,0.23799687195679758,1.2755754740958174,0.008711817699999999,1.0674759329254124,0.26011223270063966
"{'chips pretzels', 'milk'}",['packaged vegetables fruits'],0.048915,0.365415,0.025215,0.5154860472247778,1.4106866089919072,0.007340725275000001,1.3097352436708862,0.3060981228124076
"{'packaged vegetables fruits', 'milk'}",['chips pretzels'],0.107425,0.169435,0.025215,0.23472189899930185,1.3853212087189886,0.007013445125,1.0853113383408344,0.3116217141828795
"{'chips pretzels', 'packaged vegetables fruits'}",['milk'],0.073545,0.243325,0.025215,0.34285131552110953,1.409026263314947,0.007319662875000001,1.1514517458100557,0.31333418333425794
"{'packaged cheese', 'chips pretzels'}",['milk'],0.056405,0.243325,0.02071,0.3671660313801968,1.5089531753013328,0.006985253375,1.1956927685950411,0.3574509321914362
"{'packaged cheese', 'milk'}",['chips pretzels'],0.07817,0.169435,0.02071,0.26493539721120635,1.5636403175920344,0.007465266049999999,1.1299210938043855,0.39103384947560343
"{'chips pretzels', 'milk'}",['packaged cheese'],0.048915,0.230995,0.02071,0.42338750894408667,1.832886031923144,0.009410879575,1.3336599742953374,0.47778310104426797
"{'chips pretzels', 'fresh fruits'}",['milk'],0.1063,0.243325,0.036,0.3386641580432737,1.3918181775126834,0.010134552499999994,1.1441614864864862,0.31499982905026536
"{'chips pretzels', 'milk'}",['fresh fruits'],0.048915,0.555995,0.036,0.7359705611775529,1.3236999634485074,0.008803504574999996,1.6816495993031357,0.2571187577871588
"{'fresh fruits', 'milk'}",['chips pretzels'],0.16431,0.169435,0.036,0.2190980463757531,1.2931097257104678,0.008160135149999994,1.0635970317979893,0.27123744550411416
{'chips pretzels'},"['fresh fruits', 'milk']",0.169435,0.16431,0.036,0.212470859031487,1.2931097257104678,0.008160135149999994,1.0611543834076518,0.27291111572644305
"{'fresh vegetables', 'chips pretzels'}",['milk'],0.082245,0.243325,0.027115,0.32968569517903823,1.3549191212536247,0.007102735374999999,1.128836121440232,0.2854231971405445
"{'fresh vegetables', 'milk'}",['chips pretzels'],0.124715,0.169435,0.027115,0.2174157078138155,1.2831806168372266,0.005983913974999998,1.0613105940061476,0.2521310002733062
"{'chips pretzels', 'milk'}",['fresh vegetables'],0.048915,0.44436,0.027115,0.554328937953593,1.2474771310504837,0.0053791306,1.2467491100917432,0.20858503547998536
"{'chips pretzels', 'yogurt'}",['milk'],0.05698,0.243325,0.022435,0.39373464373464373,1.6181429928476059,0.008570341499999998,1.2480920972644376,0.40508965271762226
"{'chips pretzels', 'milk'}",['yogurt'],0.048915,0.263675,0.022435,0.4586527650005111,1.7394624632616331,0.009537337375,1.3601713510196376,0.4469734628993907
"{'yogurt', 'milk'}",['chips pretzels'],0.095705,0.169435,0.022435,0.23441826445849226,1.383529167282393,0.0062192233249999986,1.084880897024703,0.3065490317100782
"{'chips pretzels', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.036,0.365415,0.021285,0.59125,1.6180233433219766,0.00813006,1.552501529051988,0.3962260840577931
"{'packaged vegetables fruits', 'chips pretzels', 'milk'}",['fresh fruits'],0.025215,0.555995,0.021285,0.8441403926234383,1.518251769572457,0.007265586074999997,2.848749637404578,0.3501774372587744
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}",['chips pretzels'],0.08745,0.169435,0.021285,0.2433962264150943,1.4365168142065943,0.006467909249999999,1.097754239401496,0.3329918420101436
"{'chips pretzels', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.057595,0.243325,0.021285,0.3695633301501866,1.5188054254605428,0.007270696624999998,1.2002395104654364,0.3624639238845247
"{'chips pretzels', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.048915,0.26987,0.021285,0.4351425942962281,1.612415586379472,0.008084308949999999,1.2925917100977198,0.39934653024134303
"{'chips pretzels', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.1063,0.107425,0.021285,0.20023518344308558,1.8639533017741268,0.009865722499999997,1.1160468446744691,0.5186369840889462
"{'chips pretzels', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.073545,0.16431,0.021285,0.28941464409545176,1.7613939753846493,0.009200821049999997,1.17605857347876,0.46658266570075924
"{'fresh vegetables', 'chips pretzels', 'milk'}",['packaged vegetables fruits'],0.027115,0.365415,0.017245,0.6359948368061958,1.7404727140544198,0.007336772275,1.7433406560283686,0.4373008616904841
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}",['chips pretzels'],0.073075,0.169435,0.017245,0.23599042080054738,1.3928079841859555,0.004863537374999999,1.0871133328855456,0.3042597214468447
"{'fresh vegetables', 'chips pretzels', 'packaged vegetables fruits'}",['milk'],0.048105,0.243325,0.017245,0.35848664380002077,1.47328323764521,0.0055398508749999985,1.1795155824692156,0.33747828230340315
"{'packaged vegetables fruits', 'chips pretzels', 'milk'}",['fresh vegetables'],0.025215,0.44436,0.017245,0.6839183025976601,1.5391086114809167,0.006040462599999999,1.757899949811794,0.35933387712427184
"{'fresh vegetables', 'chips pretzels'}","['milk', 'packaged vegetables fruits']",0.082245,0.107425,0.017245,0.20967839990272966,1.9518585050289006,0.008409830875,1.1293820134615384,0.5313703336032947
"{'chips pretzels', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.048915,0.234555,0.017245,0.35255034243074723,1.5030604439502344,0.005771742174999999,1.1822463585412062,0.35190415272049397
"{'chips pretzels', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.073545,0.124715,0.017245,0.23448228975457203,1.880145048747721,0.008072835325,1.143389615008881,0.5052875124642906
"{'fresh vegetables', 'chips pretzels', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.022745,0.365415,0.01523,0.6695977137832491,1.8324308355794072,0.006918635825,1.920643489687292,0.4648498197207903
"{'fresh vegetables', 'packaged vegetables fruits', 'chips pretzels', 'milk'}",['fresh fruits'],0.017245,0.555995,0.01523,0.8831545375471151,1.5884217259995417,0.005641866225,3.7999336104218373,0.37694468054989777
"{'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'milk'}",['chips pretzels'],0.062535,0.169435,0.01523,0.24354361557527787,1.437386700358709,0.004634382275000001,1.0979681275763662,0.3245913100212954
"{'fresh vegetables', 'chips pretzels', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.040325,0.243325,0.01523,0.37768133911965285,1.5521682487194197,0.005417919375,1.2158963687985656,0.3706879368855055
"{'packaged vegetables fruits', 'chips pretzels', 'fresh fruits', 'milk'}",['fresh vegetables'],0.021285,0.44436,0.01523,0.7155273666901575,1.6102425211318694,0.005771797400000002,1.953228307184146,0.3872174587372595
"{'fresh vegetables', 'chips pretzels', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.027115,0.26987,0.01523,0.5616817259819288,2.081304798539774,0.007912474950000001,1.665753045856121,0.534011902803614
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}","['chips pretzels', 'fresh fruits']",0.073075,0.1063,0.01523,0.20841601094765652,1.960639801953495,0.0074621274999999996,1.129002117728412,0.5285890549048332
"{'fresh vegetables', 'chips pretzels', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.063685,0.107425,0.01523,0.23914579571327627,2.22616519165256,0.008388638875,1.1731222551852234,0.588260400717529
"{'fresh vegetables', 'chips pretzels', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.048105,0.16431,0.01523,0.31659910612202474,1.9268401565457045,0.007325867449999999,1.222840074524715,0.5053242121651402
"{'chips pretzels', 'fresh fruits', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.036,0.234555,0.01523,0.4230555555555556,1.803651832429731,0.00678602,1.3267221954742414,0.46220878752625716
"{'packaged vegetables fruits', 'chips pretzels', 'milk'}","['fresh fruits', 'fresh vegetables']",0.025215,0.31756,0.01523,0.6040055522506445,1.902020255229388,0.007222724599999999,1.7233574962443663,0.4865106085938555
"{'chips pretzels', 'fresh fruits', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.057595,0.124715,0.01523,0.2644326764476083,2.1202956857443636,0.008047039575000001,1.1899454638262719,0.5606588116921054
"{'chips pretzels', 'milk'}","['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.048915,0.18658,0.01523,0.31135643463150364,1.6687556792341283,0.006103439300000001,1.1811916075404483,0.42136202661803573
"{'chips pretzels', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables', 'milk']",0.073545,0.09959,0.01523,0.20708409817118772,2.079366383885809,0.007905653450000001,1.1355680948298037,0.5602908626704071
"{'packaged cheese', 'chips pretzels', 'milk'}",['packaged vegetables fruits'],0.02071,0.365415,0.012445,0.6009174311926605,1.6444793760318008,0.00487725535,1.5901095402298848,0.4001928020916229
"{'packaged cheese', 'packaged vegetables fruits', 'milk'}",['chips pretzels'],0.04383,0.169435,0.012445,0.283937942048825,1.6757927349651784,0.005018663949999999,1.1599064505336945,0.421752923610931
"{'packaged cheese', 'chips pretzels', 'packaged vegetables fruits'}",['milk'],0.030665,0.243325,0.012445,0.4058372737648785,1.6678815319629239,0.004983438874999998,1.2735147571350165,0.4131048945359011
"{'packaged vegetables fruits', 'chips pretzels', 'milk'}",['packaged cheese'],0.025215,0.230995,0.012445,0.49355542335911157,2.1366498121565902,0.006620461074999999,1.5184386119812054,0.5457383806526482
"{'packaged cheese', 'chips pretzels'}","['milk', 'packaged vegetables fruits']",0.056405,0.107425,0.012445,0.22063646839819165,2.053865193373904,0.006385692875,1.145261439376706,0.5437853398567749
"{'chips pretzels', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.048915,0.11461,0.012445,0.25442093427374013,2.2198842533264123,0.006838851849999999,1.1875199300795174,0.5777885916356302
"{'packaged cheese', 'chips pretzels', 'yogurt'}",['milk'],0.024535,0.243325,0.010955,0.44650499286733236,1.8350148684571348,0.004985021124999999,1.3670855025773194,0.4664906352764436
"{'packaged cheese', 'chips pretzels', 'milk'}",['yogurt'],0.02071,0.263675,0.010955,0.5289715113471752,2.006149659039254,0.00549429075,1.5632281650435673,0.5121391027811724
"{'packaged cheese', 'yogurt', 'milk'}",['chips pretzels'],0.038465,0.169435,0.010955,0.28480436760691535,1.6809063511489086,0.004437682724999999,1.1613116221374047,0.42128769043760245
"{'chips pretzels', 'yogurt', 'milk'}",['packaged cheese'],0.022435,0.230995,0.010955,0.48829953198127923,2.113896543134177,0.0057726271749999995,1.502842088414634,0.5390331610447155
"{'chips pretzels', 'milk'}","['packaged cheese', 'yogurt']",0.048915,0.08852,0.010955,0.2239599304916692,2.530048921053651,0.006625044199999999,1.174526981032666,0.6358534996304528
"{'packaged cheese', 'chips pretzels', 'fresh fruits'}",['milk'],0.040565,0.243325,0.01633,0.40256378651546904,1.6544283839123355,0.006459521375000001,1.2665368836393645,0.4122860093418869
"{'packaged cheese', 'chips pretzels', 'milk'}",['fresh fruits'],0.02071,0.555995,0.01633,0.7885079671656205,1.4181925505905997,0.00481534355,2.0993935045662107,0.3011131851107971
"{'packaged cheese', 'fresh fruits', 'milk'}",['chips pretzels'],0.059885,0.169435,0.01633,0.2726893211989647,1.6094037312182532,0.006183385025,1.1419672833199404,0.4027718622285916
"{'chips pretzels', 'fresh fruits', 'milk'}",['packaged cheese'],0.036,0.230995,0.01633,0.4536111111111112,1.963726968597204,0.008014180000000001,1.407431621759024,0.5090915327795748
"{'packaged cheese', 'chips pretzels'}","['fresh fruits', 'milk']",0.056405,0.16431,0.01633,0.2895133410158674,1.761994650452604,0.0070620944500000005,1.176221945102932,0.45831250379427485
"{'packaged cheese', 'milk'}","['chips pretzels', 'fresh fruits']",0.07817,0.1063,0.01633,0.2089036714852245,1.9652273893247836,0.008020529,1.129698075679172,0.5328021774414625
"{'chips pretzels', 'milk'}","['fresh fruits', 'packaged cheese']",0.048915,0.1559,0.01633,0.33384442400081776,2.1414010519616276,0.0087041515,1.2671214208991868,0.5604294184769365
"{'fresh vegetables', 'packaged cheese', 'chips pretzels'}",['milk'],0.033535,0.243325,0.013135,0.3916803339794245,1.6097003348584176,0.004975096125,1.2438772610294118,0.39190902822616275
"{'fresh vegetables', 'packaged cheese', 'milk'}",['chips pretzels'],0.049305,0.169435,0.013135,0.2664030017239631,1.5723020729126986,0.004781007325000001,1.1321815682886371,0.3828671646789734
"{'fresh vegetables', 'chips pretzels', 'milk'}",['packaged cheese'],0.027115,0.230995,0.013135,0.4844182186981376,2.0970939574369036,0.006871570575,1.4915286534334764,0.537730198410604
"{'packaged cheese', 'chips pretzels', 'milk'}",['fresh vegetables'],0.02071,0.44436,0.013135,0.6342346692419122,1.4272991926409042,0.003932304400000001,1.5191160924092413,0.3057072457849883
"{'packaged cheese', 'chips pretzels'}","['fresh vegetables', 'milk']",0.056405,0.124715,0.013135,0.23286942646928466,1.867212656611351,0.006100450425000001,1.14098568118789,0.49220519609567376
"{'chips pretzels', 'milk'}","['fresh vegetables', 'packaged cheese']",0.048915,0.13585,0.013135,0.26852703669630995,1.9766436267670957,0.006489897250000001,1.1813833775852431,0.519503420751047
"{'packaged cheese', 'chips pretzels', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.01633,0.365415,0.010795,0.661053276178812,1.8090480034448835,0.00482777305,1.872226386630533,0.4546474639524858
"{'packaged cheese', 'packaged vegetables fruits', 'chips pretzels', 'milk'}",['fresh fruits'],0.012445,0.555995,0.010795,0.8674166331860186,1.560115888067372,0.0038756422250000007,3.3488740757575783,0.363546309270469
"{'packaged cheese', 'packaged vegetables fruits', 'fresh fruits', 'milk'}",['chips pretzels'],0.03738,0.169435,0.010795,0.2887907972177636,1.7044341323679497,0.004461519700000001,1.1678209403799136,0.42934389085122787
"{'packaged vegetables fruits', 'chips pretzels', 'fresh fruits', 'milk'}",['packaged cheese'],0.021285,0.230995,0.010795,0.5071646699553677,2.1955655748192284,0.005878271425000001,1.560369058627264,0.5563790188473848
"{'packaged cheese', 'chips pretzels', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.025125,0.243325,0.010795,0.42965174129353234,1.7657525584856975,0.0046814593750000005,1.326689419050942,0.44484598891284327
"{'packaged cheese', 'chips pretzels', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.02071,0.26987,0.010795,0.5212457749879286,1.931469874339232,0.005205992300000001,1.5250622592032275,0.49245840599198476
"{'packaged cheese', 'packaged vegetables fruits', 'milk'}","['chips pretzels', 'fresh fruits']",0.04383,0.1063,0.010795,0.24629249372575862,2.3169566672225645,0.006135871,1.1857384894808536,0.594454282765245
"{'chips pretzels', 'fresh fruits', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.036,0.11461,0.010795,0.29986111111111113,2.6163607984566015,0.006669040000000001,1.264591946042452,0.6408607027611909
"{'packaged vegetables fruits', 'chips pretzels', 'milk'}","['fresh fruits', 'packaged cheese']",0.025215,0.1559,0.010795,0.4281181836208606,2.746107656323673,0.0068639815000000005,1.4760042649098475,0.6522958567961363
